ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
3376,51.4514,23099,619283.18,5809160.28,1.3054853071795867,1.18,0.2068,-0.0645,0.1965,Pedestrian,0.8333,0.8333,
3377,51.484767,23099,619283.19,5809160.32,1.3052853071795862,1.19,0.216,-0.063,0.2067,Pedestrian,0.8333,0.8333,
3378,51.518133,23099,619283.2,5809160.36,1.3051853071795865,1.19,0.1637,-0.0465,0.157,Pedestrian,0.8333,0.8333,
3379,51.5515,23099,619283.21,5809160.4,1.3050853071795858,1.2,0.1797,-0.0507,0.1724,Pedestrian,0.8333,0.8333,
3380,51.584867,23099,619283.22,5809160.44,1.3052853071795862,1.21,0.146,-0.0272,0.1435,Pedestrian,0.8333,0.8333,
3381,51.618233,23099,619283.22,5809160.48,1.305385307179586,1.21,0.1626,-0.0297,0.1598,Pedestrian,0.8333,0.8333,
3382,51.6516,23099,619283.23,5809160.52,1.3060853071795862,1.22,0.1321,-0.0164,0.1311,Pedestrian,0.8333,0.8333,
3383,51.684967,23099,619283.24,5809160.56,1.3065853071795859,1.22,0.1171,-0.0071,0.1169,Pedestrian,0.8333,0.8333,
3384,51.718333,23099,619283.25,5809160.61,1.3070853071795865,1.22,0.0794,0.0062,0.0792,Pedestrian,0.8333,0.8333,
3385,51.7517,23099,619283.26,5809160.65,1.307685307179586,1.23,0.0883,0.0076,0.088,Pedestrian,0.8333,0.8333,
3386,51.785067,23099,619283.26,5809160.69,1.3083853071795861,1.23,0.0569,0.0244,0.0514,Pedestrian,0.8333,0.8333,
3387,51.818433,23099,619283.27,5809160.73,1.3090853071795863,1.23,0.0419,0.0343,0.0241,Pedestrian,0.8333,0.8333,
3388,51.8518,23099,619283.28,5809160.77,1.3097853071795864,1.23,0.0546,0.0545,0.0028,Pedestrian,0.8333,0.8333,
3389,51.885167,23099,619283.29,5809160.81,1.310685307179586,1.23,0.0603,0.0513,-0.0317,Pedestrian,0.8333,0.8333,
3390,51.918533,23099,619283.3,5809160.85,1.311485307179586,1.23,0.0933,0.0804,-0.0472,Pedestrian,0.8333,0.8333,
3391,51.9519,23099,619283.3,5809160.9,1.312285307179586,1.23,0.1214,0.0787,-0.0924,Pedestrian,0.8333,0.8333,
3392,51.985267,23099,619283.31,5809160.94,1.3128853071795863,1.22,0.1532,0.1005,-0.1156,Pedestrian,0.8333,0.8333,
3393,52.018633,23099,619283.32,5809160.98,1.3135853071795864,1.22,0.1417,0.0943,-0.1058,Pedestrian,0.8333,0.8333,
3394,52.052,23099,619283.33,5809161.02,1.3142853071795866,1.21,0.1831,0.105,-0.15,Pedestrian,0.8333,0.8333,
3395,52.085367,23099,619283.34,5809161.06,1.3153853071795858,1.21,0.1999,0.1229,-0.1577,Pedestrian,0.8333,0.8333,
3396,52.118733,23099,619283.35,5809161.1,1.3158853071795864,1.2,0.2384,0.1315,-0.1988,Pedestrian,0.8333,0.8333,
3397,52.1521,23099,619283.36,5809161.14,1.3162853071795864,1.2,0.2443,0.1301,-0.2068,Pedestrian,0.8333,0.8333,
3398,52.185467,23099,619283.36,5809161.18,1.3166853071795863,1.19,0.2517,0.1348,-0.2125,Pedestrian,0.8333,0.8333,
3399,52.218833,23099,619283.37,5809161.22,1.3168853071795859,1.18,0.2632,0.1395,-0.2232,Pedestrian,0.8333,0.8333,
3400,52.2522,23099,619283.38,5809161.26,1.3170853071795863,1.17,0.2682,0.1378,-0.2301,Pedestrian,0.8333,0.8333,
3401,52.285567,23099,619283.39,5809161.3,1.3170853071795863,1.17,0.2884,0.1439,-0.25,Pedestrian,0.8333,0.8333,
3402,52.318933,23099,619283.4,5809161.34,1.3169853071795865,1.16,0.3024,0.1512,-0.2619,Pedestrian,0.8333,0.8333,
3403,52.3523,23099,619283.41,5809161.38,1.316785307179586,1.15,0.2957,0.1513,-0.2541,Pedestrian,0.8333,0.8333,
3404,52.385667,23099,619283.42,5809161.41,1.316485307179586,1.14,0.2921,0.1456,-0.2532,Pedestrian,0.8333,0.8333,
3405,52.419033,23099,619283.43,5809161.45,1.3159853071795862,1.13,0.267,0.1368,-0.2294,Pedestrian,0.8333,0.8333,
3406,52.4524,23099,619283.44,5809161.49,1.3155853071795862,1.12,0.2993,0.1463,-0.2611,Pedestrian,0.8333,0.8333,
3407,52.485767,23099,619283.45,5809161.52,1.314885307179586,1.12,0.2845,0.1353,-0.2503,Pedestrian,0.8333,0.8333,
3408,52.519133,23099,619283.46,5809161.55,1.3138853071795866,1.11,0.2822,0.1346,-0.248,Pedestrian,0.8333,0.8333,
3409,52.5525,23099,619283.47,5809161.59,1.3127853071795865,1.1,0.2553,0.1327,-0.2181,Pedestrian,0.8333,0.8333,
3410,52.585867,23099,619283.48,5809161.62,1.3128853071795863,1.09,0.238,0.1176,-0.2069,Pedestrian,0.8333,0.8333,
3411,52.619233,23099,619283.49,5809161.66,1.311485307179586,1.09,0.2398,0.1169,-0.2094,Pedestrian,0.8333,0.8333,
3412,52.6526,23099,619283.5,5809161.69,1.309985307179586,1.08,0.2258,0.1095,-0.1974,Pedestrian,0.8333,0.8333,
3413,52.685967,23099,619283.51,5809161.72,1.3083853071795861,1.07,0.2099,0.0982,-0.1855,Pedestrian,0.8333,0.8333,
3414,52.719333,23099,619283.52,5809161.76,1.3066853071795865,1.07,0.1614,0.0805,-0.1398,Pedestrian,0.8333,0.8333,
3415,52.7527,23099,619283.53,5809161.79,1.3046853071795859,1.06,0.1494,0.0739,-0.1298,Pedestrian,0.8333,0.8333,
3416,52.786067,23099,619283.54,5809161.82,1.3046853071795859,1.06,0.1221,0.0585,-0.1071,Pedestrian,0.8333,0.8333,
3417,52.819433,23099,619283.55,5809161.85,1.3024853071795865,1.06,0.109,0.0517,-0.0959,Pedestrian,0.8333,0.8333,
3418,52.8528,23099,619283.57,5809161.89,1.3002853071795863,1.05,0.0713,0.0361,-0.0615,Pedestrian,0.8333,0.8333,
3419,52.886167,23099,619283.58,5809161.92,1.2978853071795866,1.05,0.039,0.0141,-0.0363,Pedestrian,0.8333,0.8333,
3420,52.919533,23099,619283.59,5809161.95,1.295485307179586,1.05,0.0342,0.0076,-0.0334,Pedestrian,0.8333,0.8333,
3421,52.9529,23099,619283.6,5809161.98,1.2949853071795863,1.05,0.0181,-0.0156,0.0092,Pedestrian,0.8333,0.8333,
3422,52.986267,23099,619283.61,5809162.01,1.292385307179586,1.05,0.0331,-0.0184,0.0276,Pedestrian,0.8333,0.8333,
3423,53.019633,23099,619283.62,5809162.05,1.2896853071795862,1.05,0.0687,-0.0452,0.0518,Pedestrian,0.8333,0.8333,
3424,53.053,23099,619283.63,5809162.08,1.2867853071795858,1.05,0.0615,-0.0435,0.0435,Pedestrian,0.8333,0.8333,
3425,53.086367,23099,619283.64,5809162.11,1.285985307179586,1.05,0.0742,-0.0471,0.0574,Pedestrian,0.8333,0.8333,
3426,53.119733,23099,619283.65,5809162.14,1.283685307179586,1.06,0.1,-0.0611,0.0791,Pedestrian,0.8333,0.8333,
3427,53.1531,23099,619283.66,5809162.17,1.2807853071795865,1.06,0.1192,-0.0701,0.0964,Pedestrian,0.8333,0.8333,
3428,53.186467,23099,619283.67,5809162.21,1.277585307179586,1.06,0.1253,-0.0705,0.1036,Pedestrian,0.8333,0.8333,
3429,53.219833,23099,619283.68,5809162.24,1.2743853071795863,1.07,0.1375,-0.0775,0.1135,Pedestrian,0.8333,0.8333,
3430,53.2532,23099,619283.69,5809162.28,1.273385307179586,1.07,0.1438,-0.078,0.1208,Pedestrian,0.8333,0.8333,
3431,53.286567,23099,619283.7,5809162.31,1.2700853071795866,1.07,0.1547,-0.0694,0.1382,Pedestrian,0.8333,0.8333,
3432,53.319933,23099,619283.71,5809162.34,1.2666853071795865,1.08,0.1593,-0.0769,0.1396,Pedestrian,0.8333,0.8333,
3433,53.3533,23099,619283.72,5809162.38,1.2631853071795867,1.08,0.1728,-0.0725,0.1569,Pedestrian,0.8333,0.8333,
3434,53.386667,23099,619283.73,5809162.41,1.2608853071795858,1.09,0.1718,-0.0784,0.1528,Pedestrian,0.8333,0.8333,
3435,53.420033,23099,619283.74,5809162.45,1.259685307179586,1.1,0.1787,-0.0656,0.1662,Pedestrian,0.8333,0.8333,
3436,53.4534,23099,619283.75,5809162.48,1.256185307179586,1.1,0.1687,-0.0486,0.1615,Pedestrian,0.8333,0.8333,
3437,53.486767,23099,619283.76,5809162.52,1.2526853071795863,1.11,0.1784,-0.0614,0.1674,Pedestrian,0.8333,0.8333,
3438,53.520133,23099,619283.77,5809162.56,1.2491853071795864,1.11,0.177,-0.0413,0.1721,Pedestrian,0.8333,0.8333,
3439,53.5535,23099,619283.78,5809162.59,1.2456853071795866,1.12,0.1812,-0.0298,0.1788,Pedestrian,0.8333,0.8333,
3440,53.586867,23099,619283.79,5809162.63,1.2421853071795859,1.12,0.1669,-0.0257,0.1649,Pedestrian,0.8333,0.8333,
3441,53.620233,23099,619283.8,5809162.67,1.238685307179586,1.13,0.1712,-0.0106,0.1708,Pedestrian,0.8333,0.8333,
3442,53.6536,23099,619283.81,5809162.7,1.237185307179586,1.13,0.1753,0.0025,0.1753,Pedestrian,0.8333,0.8333,
3443,53.686967,23099,619283.82,5809162.74,1.235285307179586,1.14,0.1751,0.0114,0.1748,Pedestrian,0.8333,0.8333,
3444,53.720333,23099,619283.83,5809162.78,1.2318853071795859,1.15,0.1728,0.0385,0.1684,Pedestrian,0.8333,0.8333,
3445,53.7537,23099,619283.84,5809162.82,1.2285853071795865,1.15,0.1606,0.0571,0.1501,Pedestrian,0.8333,0.8333,
3446,53.787067,23099,619283.85,5809162.85,1.2252853071795862,1.16,0.1737,0.0696,0.1591,Pedestrian,0.8333,0.8333,
3447,53.820433,23099,619283.86,5809162.89,1.2220853071795865,1.16,0.1715,0.0956,0.1424,Pedestrian,0.8333,0.8333,
3448,53.8538,23099,619283.87,5809162.93,1.2189853071795866,1.17,0.1955,0.1048,0.1651,Pedestrian,0.8333,0.8333,
3449,53.887167,23099,619283.88,5809162.97,1.2159853071795865,1.17,0.1962,0.1347,0.1427,Pedestrian,0.8333,0.8333,
3450,53.920533,23099,619283.89,5809163,1.2144853071795865,1.18,0.2168,0.1615,0.1446,Pedestrian,0.8333,0.8333,
3451,53.9539,23099,619283.9,5809163.04,1.2115853071795861,1.18,0.2378,0.1784,0.1573,Pedestrian,0.8333,0.8333,
3452,53.987267,23099,619283.91,5809163.08,1.2086853071795867,1.19,0.2464,0.1964,0.1487,Pedestrian,0.8333,0.8333,
3453,54.020633,23099,619283.92,5809163.12,1.205885307179586,1.19,0.2596,0.2121,0.1496,Pedestrian,0.8333,0.8333,
3454,54.054,23099,619283.93,5809163.16,1.2031853071795862,1.2,0.2843,0.2352,0.1597,Pedestrian,0.8333,0.8333,
3455,54.087367,23099,619283.94,5809163.19,1.2006853071795867,1.2,0.2986,0.2463,0.1688,Pedestrian,0.8333,0.8333,
3456,54.120733,23099,619283.95,5809163.23,1.1980853071795865,1.21,0.31,0.2597,0.1692,Pedestrian,0.8333,0.8333,
3457,54.1541,23099,619283.96,5809163.27,1.1956853071795859,1.21,0.3228,0.2701,0.1769,Pedestrian,0.8333,0.8333,
3458,54.187467,23099,619283.98,5809163.31,1.193385307179586,1.22,0.3228,0.2785,0.1634,Pedestrian,0.8333,0.8333,
3459,54.220833,23099,619283.99,5809163.35,1.191085307179586,1.23,0.3473,0.2935,0.1856,Pedestrian,0.8333,0.8333,
3460,54.2542,23099,619284,5809163.39,1.1888853071795866,1.23,0.3405,0.2976,0.1655,Pedestrian,0.8333,0.8333,
3461,54.287567,23099,619284.02,5809163.42,1.1867853071795862,1.24,0.3506,0.3083,0.1669,Pedestrian,0.8333,0.8333,
3462,54.320933,23099,619284.03,5809163.46,1.1857853071795859,1.24,0.3406,0.2959,0.1686,Pedestrian,0.8333,0.8333,
3463,54.3543,23099,619284.04,5809163.5,1.1838853071795858,1.25,0.3545,0.3016,0.1862,Pedestrian,0.8333,0.8333,
3464,54.387667,23099,619284.06,5809163.54,1.1809853071795864,1.25,0.3471,0.3084,0.1594,Pedestrian,0.8333,0.8333,
3465,54.421033,23099,619284.08,5809163.58,1.1790853071795864,1.26,0.3528,0.3122,0.1643,Pedestrian,0.8333,0.8333,
3466,54.4544,23099,619284.09,5809163.62,1.1772853071795861,1.26,0.351,0.3108,0.163,Pedestrian,0.8333,0.8333,
3467,54.487767,23099,619284.11,5809163.66,1.1754853071795859,1.27,0.329,0.2915,0.1525,Pedestrian,0.8333,0.8333,
3468,54.521133,23099,619284.13,5809163.69,1.1736853071795865,1.28,0.3416,0.3075,0.1489,Pedestrian,0.8333,0.8333,
3469,54.5545,23099,619284.14,5809163.73,1.1711853071795861,1.28,0.3215,0.2871,0.1447,Pedestrian,0.8333,0.8333,
3470,54.587867,23099,619284.16,5809163.77,1.1692853071795861,1.28,0.3118,0.2802,0.1368,Pedestrian,0.8333,0.8333,
3471,54.621233,23099,619284.18,5809163.81,1.1674853071795859,1.29,0.307,0.276,0.1343,Pedestrian,0.8333,0.8333,
3472,54.6546,23099,619284.2,5809163.85,1.1655853071795859,1.29,0.2909,0.2659,0.1178,Pedestrian,0.8333,0.8333,
3473,54.687967,23099,619284.22,5809163.89,1.162885307179586,1.3,0.2787,0.2515,0.12,Pedestrian,0.8333,0.8333,
3474,54.721333,23099,619284.24,5809163.93,1.1595853071795865,1.3,0.2628,0.2457,0.0934,Pedestrian,0.8333,0.8333,
3475,54.7547,23099,619284.26,5809163.97,1.1572853071795866,1.3,0.2404,0.2169,0.1037,Pedestrian,0.8333,0.8333,
3476,54.788067,23099,619284.28,5809164.01,1.1542853071795864,1.31,0.2285,0.2112,0.0874,Pedestrian,0.8333,0.8333,
3477,54.821433,23099,619284.3,5809164.05,1.1518853071795858,1.31,0.2018,0.1832,0.0846,Pedestrian,0.8333,0.8333,
3478,54.8548,23099,619284.33,5809164.09,1.1493853071795863,1.31,0.1853,0.1745,0.0622,Pedestrian,0.8333,0.8333,
3479,54.888167,23099,619284.35,5809164.12,1.1467853071795862,1.31,0.1652,0.1562,0.0539,Pedestrian,0.8333,0.8333,
3480,54.921533,23099,619284.37,5809164.16,1.1428853071795864,1.32,0.1419,0.1327,0.0502,Pedestrian,0.8333,0.8333,
3481,54.9549,23099,619284.39,5809164.2,1.1398853071795862,1.32,0.1155,0.1127,0.0254,Pedestrian,0.8333,0.8333,
3482,54.988267,23099,619284.41,5809164.24,1.1367853071795864,1.32,0.0946,0.0885,0.0334,Pedestrian,0.8333,0.8333,
3483,55.021633,23099,619284.43,5809164.28,1.1336853071795865,1.32,0.0828,0.0826,0.0064,Pedestrian,0.8333,0.8333,
3484,55.055,23099,619284.46,5809164.32,1.128585307179586,1.32,0.0663,0.0663,0.0024,Pedestrian,0.8333,0.8333,
3485,55.088367,23099,619284.48,5809164.36,1.125085307179586,1.32,0.0557,0.0548,-0.0098,Pedestrian,0.8333,0.8333,
3486,55.121733,23099,619284.5,5809164.4,1.121285307179586,1.32,0.0359,0.0324,-0.0155,Pedestrian,0.8333,0.8333,
3487,55.1551,23099,619284.52,5809164.44,1.1173853071795863,1.32,0.0407,0.0312,-0.0261,Pedestrian,0.8333,0.8333,
3488,55.188467,23099,619284.55,5809164.47,1.1133853071795858,1.32,0.0305,0.0083,-0.0294,Pedestrian,0.8333,0.8333,
3489,55.221833,23099,619284.57,5809164.51,1.1092853071795865,1.32,0.0292,0.0026,-0.0291,Pedestrian,0.8333,0.8333,
3490,55.2552,23099,619284.59,5809164.55,1.1030853071795859,1.32,0.0568,0.0077,-0.0563,Pedestrian,0.8333,0.8333,
3491,55.288567,23099,619284.61,5809164.59,1.0987853071795861,1.31,0.0355,-0.0194,-0.0297,Pedestrian,0.8333,0.8333,
3492,55.321933,23099,619284.63,5809164.63,1.0943853071795866,1.31,0.0631,-0.0149,-0.0613,Pedestrian,0.8333,0.8333,
3493,55.3553,23099,619284.65,5809164.67,1.090085307179586,1.31,0.0506,-0.0111,-0.0493,Pedestrian,0.8333,0.8333,
3494,55.388667,23099,619284.67,5809164.7,1.0855853071795858,1.31,0.0709,-0.0123,-0.0699,Pedestrian,0.8333,0.8333,
3495,55.422033,23099,619284.7,5809164.74,1.0811853071795863,1.31,0.0694,-0.0242,-0.065,Pedestrian,0.8333,0.8333,
3496,55.4554,23099,619284.72,5809164.78,1.076685307179586,1.3,0.0591,-0.0272,-0.0525,Pedestrian,0.8333,0.8333,
3497,55.488767,23099,619284.74,5809164.82,1.069885307179586,1.3,0.0783,-0.0297,-0.0725,Pedestrian,0.8333,0.8333,
3498,55.522133,23099,619284.76,5809164.86,1.0631853071795865,1.3,0.0633,-0.0088,-0.0627,Pedestrian,0.8333,0.8333,
3499,55.5555,23099,619284.78,5809164.89,1.0586853071795863,1.3,0.0628,-0.0244,-0.0579,Pedestrian,0.8333,0.8333,
3500,55.588867,23099,619284.8,5809164.93,1.0541853071795861,1.3,0.0738,-0.0028,-0.0737,Pedestrian,0.8333,0.8333,
3501,55.622233,23099,619284.82,5809164.97,1.049685307179586,1.29,0.0639,-0.0068,-0.0635,Pedestrian,0.8333,0.8333,
3502,55.6556,23099,619284.84,5809165.01,1.0452853071795865,1.29,0.0571,0.0058,-0.0568,Pedestrian,0.8333,0.8333,
3503,55.688967,23099,619284.86,5809165.05,1.040885307179586,1.29,0.0511,0.0039,-0.0509,Pedestrian,0.8333,0.8333,
3504,55.722333,23099,619284.88,5809165.08,1.0365853071795863,1.29,0.0578,0.0168,-0.0553,Pedestrian,0.8333,0.8333,
3505,55.7557,23099,619284.9,5809165.12,1.0322853071795866,1.29,0.0574,0.0314,-0.048,Pedestrian,0.8333,0.8333,
3506,55.789067,23099,619284.92,5809165.16,1.027985307179586,1.28,0.0736,0.0531,-0.051,Pedestrian,0.8333,0.8333,
3507,55.822433,23099,619284.94,5809165.2,1.0238853071795866,1.28,0.0691,0.0542,-0.0429,Pedestrian,0.8333,0.8333,
3508,55.8558,23099,619284.96,5809165.24,1.0177853071795866,1.28,0.0766,0.0705,-0.0299,Pedestrian,0.8333,0.8333,
3509,55.889167,23099,619284.98,5809165.27,1.0137853071795861,1.28,0.0909,0.0863,-0.0286,Pedestrian,0.8333,0.8333,
3510,55.922533,23099,619285,5809165.31,1.0098853071795864,1.28,0.1071,0.1041,-0.0252,Pedestrian,0.8333,0.8333,
3511,55.9559,23099,619285.02,5809165.35,1.0060853071795863,1.28,0.1134,0.1122,-0.0167,Pedestrian,0.8333,0.8333,
3512,55.989267,23099,619285.04,5809165.39,1.002385307179586,1.28,0.1363,0.1359,-0.0105,Pedestrian,0.8333,0.8333,
3513,56.022633,23099,619285.06,5809165.42,0.9967853071795858,1.28,0.1457,0.1455,-0.0082,Pedestrian,0.8333,0.8333,
3514,56.056,23099,619285.08,5809165.46,0.9931853071795862,1.28,0.1513,0.1513,-0.0007,Pedestrian,0.8333,0.8333,
3515,56.089367,23099,619285.1,5809165.5,0.9896853071795864,1.28,0.1733,0.1733,0.0023,Pedestrian,0.8333,0.8333,
3516,56.122733,23099,619285.12,5809165.53,0.9861853071795865,1.28,0.1725,0.1725,0.0042,Pedestrian,0.8333,0.8333,
3517,56.1561,23099,619285.14,5809165.57,0.9827853071795865,1.28,0.2029,0.2028,-0.0071,Pedestrian,0.8333,0.8333,
3518,56.189467,23099,619285.16,5809165.61,0.9793853071795864,1.28,0.1942,0.194,0.0069,Pedestrian,0.8333,0.8333,
3519,56.222833,23099,619285.18,5809165.65,0.9761853071795858,1.28,0.214,0.214,-0.0046,Pedestrian,0.8333,0.8333,
3520,56.2562,23099,619285.2,5809165.68,0.9721853071795863,1.28,0.2293,0.2293,-0.0008,Pedestrian,0.8333,0.8333,
3521,56.289567,23099,619285.22,5809165.72,0.9687853071795862,1.28,0.216,0.2156,0.0138,Pedestrian,0.8333,0.8333,
3522,56.322933,23099,619285.25,5809165.75,0.9654853071795859,1.28,0.2381,0.2379,-0.0082,Pedestrian,0.8333,0.8333,
3523,56.3563,23099,619285.27,5809165.79,0.9622853071795863,1.28,0.2463,0.2461,0.0106,Pedestrian,0.8333,0.8333,
3524,56.389667,23099,619285.29,5809165.83,0.9590853071795866,1.28,0.2372,0.2371,-0.0061,Pedestrian,0.8333,0.8333,
3525,56.423033,23099,619285.31,5809165.86,0.9556853071795866,1.28,0.2463,0.2462,0.0065,Pedestrian,0.8333,0.8333,
3526,56.4564,23099,619285.34,5809165.9,0.9523853071795862,1.28,0.2494,0.2494,0.0003,Pedestrian,0.8333,0.8333,
3527,56.489767,23099,619285.36,5809165.93,0.949085307179586,1.28,0.2595,0.2592,-0.0118,Pedestrian,0.8333,0.8333,
3528,56.523133,23099,619285.39,5809165.97,0.9437853071795859,1.28,0.255,0.2549,-0.004,Pedestrian,0.8333,0.8333,
3529,56.5565,23099,619285.41,5809166,0.9403853071795858,1.28,0.2581,0.2574,-0.0179,Pedestrian,0.8333,0.8333,
3530,56.589867,23099,619285.44,5809166.04,0.9369853071795866,1.28,0.2602,0.2597,-0.0155,Pedestrian,0.8333,0.8333,
3531,56.623233,23099,619285.46,5809166.07,0.9335853071795865,1.28,0.2624,0.2615,-0.0217,Pedestrian,0.8333,0.8333,
3532,56.6566,23099,619285.49,5809166.11,0.9300853071795858,1.28,0.263,0.2619,-0.0237,Pedestrian,0.8333,0.8333,
3533,56.689967,23099,619285.51,5809166.14,0.926585307179586,1.27,0.2507,0.2488,-0.0307,Pedestrian,0.8333,0.8333,
3534,56.723333,23099,619285.54,5809166.18,0.9230853071795861,1.27,0.2663,0.2621,-0.047,Pedestrian,0.8333,0.8333,
3535,56.7567,23099,619285.56,5809166.21,0.9194853071795865,1.27,0.2552,0.2515,-0.0433,Pedestrian,0.8333,0.8333,
3536,56.790067,23099,619285.59,5809166.24,0.915885307179586,1.27,0.2493,0.2453,-0.0442,Pedestrian,0.8333,0.8333,
3537,56.823433,23099,619285.62,5809166.28,0.9121853071795858,1.27,0.2427,0.2348,-0.0613,Pedestrian,0.8333,0.8333,
3538,56.8568,23099,619285.64,5809166.31,0.9062853071795862,1.27,0.2536,0.2438,-0.07,Pedestrian,0.8333,0.8333,
3539,56.890167,23099,619285.67,5809166.35,0.902585307179586,1.26,0.2414,0.2292,-0.0757,Pedestrian,0.8333,0.8333,
3540,56.923533,23099,619285.7,5809166.38,0.8985853071795864,1.26,0.2457,0.2286,-0.0901,Pedestrian,0.8333,0.8333,
3541,56.9569,23099,619285.72,5809166.41,0.8947853071795864,1.26,0.2425,0.2185,-0.1053,Pedestrian,0.8333,0.8333,
3542,56.990267,23099,619285.75,5809166.44,0.8907853071795859,1.25,0.2501,0.225,-0.1093,Pedestrian,0.8333,0.8333,
3543,57.023633,23099,619285.78,5809166.48,0.8867853071795864,1.25,0.2395,0.2069,-0.1207,Pedestrian,0.8333,0.8333,
3544,57.057,23099,619285.8,5809166.51,0.8826853071795862,1.25,0.2459,0.2073,-0.1324,Pedestrian,0.8333,0.8333,
3545,57.090367,23099,619285.83,5809166.54,0.8807853071795861,1.24,0.2504,0.2016,-0.1485,Pedestrian,0.8333,0.8333,
3546,57.123733,23099,619285.86,5809166.57,0.8765853071795862,1.24,0.2481,0.195,-0.1533,Pedestrian,0.8333,0.8333,
3547,57.1571,23099,619285.89,5809166.6,0.8723853071795862,1.23,0.2535,0.1953,-0.1616,Pedestrian,0.8333,0.8333,
3548,57.190467,23099,619285.92,5809166.63,0.868285307179586,1.23,0.2358,0.1771,-0.1556,Pedestrian,0.8333,0.8333,
3549,57.223833,23099,619285.94,5809166.67,0.864085307179586,1.22,0.2502,0.188,-0.1651,Pedestrian,0.8333,0.8333,
3550,57.2572,23099,619285.97,5809166.7,0.8596853071795865,1.22,0.2413,0.1756,-0.1655,Pedestrian,0.8333,0.8333,
3551,57.290567,23099,619286,5809166.73,0.8555853071795863,1.21,0.2424,0.173,-0.1697,Pedestrian,0.8333,0.8333,
3552,57.323933,23099,619286.03,5809166.76,0.8510853071795861,1.2,0.2412,0.1636,-0.1773,Pedestrian,0.8333,0.8333,
3553,57.3573,23099,619286.05,5809166.79,0.8467853071795863,1.2,0.242,0.1699,-0.1723,Pedestrian,0.8333,0.8333,
3554,57.390667,23099,619286.08,5809166.82,0.8424853071795866,1.19,0.2236,0.1516,-0.1644,Pedestrian,0.8333,0.8333,
3555,57.424033,23099,619286.11,5809166.84,0.8380853071795862,1.19,0.2399,0.1681,-0.1712,Pedestrian,0.8333,0.8333,
3556,57.4574,23099,619286.13,5809166.87,0.8337853071795864,1.18,0.2279,0.157,-0.1653,Pedestrian,0.8333,0.8333,
3557,57.490767,23099,619286.16,5809166.9,0.829385307179586,1.18,0.2174,0.1502,-0.1571,Pedestrian,0.8333,0.8333,
3558,57.524133,23099,619286.19,5809166.93,0.8267853071795859,1.17,0.2124,0.1483,-0.1521,Pedestrian,0.8333,0.8333,
3559,57.5575,23099,619286.22,5809166.96,0.8224853071795861,1.17,0.2077,0.1494,-0.1443,Pedestrian,0.8333,0.8333,
3560,57.590867,23099,619286.24,5809166.98,0.8180853071795866,1.16,0.1988,0.1416,-0.1394,Pedestrian,0.8333,0.8333,
3561,57.624233,23099,619286.27,5809167.01,0.8165853071795866,1.16,0.203,0.1482,-0.1387,Pedestrian,0.8333,0.8333,
3562,57.6576,23099,619286.3,5809167.04,0.8122853071795859,1.15,0.1674,0.1302,-0.1053,Pedestrian,0.8333,0.8333,
3563,57.690967,23099,619286.32,5809167.06,0.8080853071795859,1.15,0.1665,0.1291,-0.1051,Pedestrian,0.8333,0.8333,
3564,57.724333,23099,619286.35,5809167.09,0.803885307179586,1.15,0.1659,0.1396,-0.0897,Pedestrian,0.8333,0.8333,
3565,57.7577,23099,619286.38,5809167.12,0.8012853071795858,1.14,0.1441,0.128,-0.0662,Pedestrian,0.8333,0.8333,
3566,57.791067,23099,619286.4,5809167.14,0.7971853071795865,1.14,0.1531,0.136,-0.0703,Pedestrian,0.8333,0.8333,
3567,57.824433,23099,619286.43,5809167.17,0.7930853071795863,1.14,0.1294,0.1203,-0.0476,Pedestrian,0.8333,0.8333,
3568,57.8578,23099,619286.46,5809167.19,0.7890853071795858,1.14,0.1293,0.1254,-0.0318,Pedestrian,0.8333,0.8333,
3569,57.891167,23099,619286.48,5809167.22,0.7876853071795864,1.14,0.1225,0.121,-0.0192,Pedestrian,0.8333,0.8333,
3570,57.924533,23099,619286.51,5809167.24,0.7837853071795866,1.14,0.1369,0.1364,-0.0114,Pedestrian,0.8333,0.8333,
3571,57.9579,23099,619286.54,5809167.27,0.7812853071795862,1.14,0.1092,0.1075,0.0189,Pedestrian,0.8333,0.8333,
3572,57.991267,23099,619286.56,5809167.29,0.7774853071795862,1.14,0.1251,0.1221,0.0272,Pedestrian,0.8333,0.8333,
3573,58.024633,23099,619286.59,5809167.32,0.7736853071795862,1.14,0.1126,0.1085,0.0302,Pedestrian,0.8333,0.8333,
3574,58.058,23099,619286.62,5809167.34,0.7699853071795859,1.14,0.1176,0.1098,0.0421,Pedestrian,0.8333,0.8333,
3575,58.091367,23099,619286.65,5809167.37,0.7663853071795863,1.14,0.1219,0.1124,0.0472,Pedestrian,0.8333,0.8333,
3576,58.124733,23099,619286.67,5809167.39,0.7640853071795863,1.14,0.1325,0.1119,0.071,Pedestrian,0.8333,0.8333,
3577,58.1581,23099,619286.7,5809167.42,0.7605853071795865,1.15,0.1271,0.1015,0.0766,Pedestrian,0.8333,0.8333,
3578,58.191467,23099,619286.73,5809167.44,0.759285307179586,1.15,0.1309,0.1002,0.0843,Pedestrian,0.8333,0.8333,
